name,grade,board_angle,moonboard_year,setter,start_holds,middle_holds,end_holds,rules,is_benchmark
BZ - JI INDÛR DAWNDEATH,7A+,40°,2017,Thomas Watts,"H6,K5,","G10,D11,E14,A17,","A18,",Feet follow hands,FALSE
QN0\u0027S DACHBODEN 07,6A+,40°,2017,Thorsten Hinck,"A5,","C7,D9,E11,C14,C16,","F18,",Feet follow hands,FALSE
S*CK IT DUNCAN 2017 25°,6B+,25°,2017,Jack Folkes,"F5,","F15,E13,G9,","D18,",Feet follow hands,FALSE
HICCUP,6A+,40°,2017,bree hill,"H5,","I8,H10,G13,D14,C16,","B18,",Feet follow hands,FALSE
IRT,6C+,25°,2017,Jack Folkes,"K5,H2,","E9,H12,D15,","D18,",Screw ons only,FALSE
WOOD IS FAMILY,7A,40°,2017,Than,"I6,G5,","E9,I11,G12,G15,J2,","C18,",Feet follow hands,FALSE
THAT\u0027S LIGHT WORK,6A+,40°,2017,Than,"F5,H5,","F8,I8,H10,J11,F12,G13,D15,C16,","B18,",Feet follow hands,FALSE
MBP ONE,6C+,40°,2017,Mbp,"I3,F2,","F8,F10,C13,C16,A7,","F18,",Feet follow hands,FALSE
MBP 1,6C+,40°,2017,Mbp,"I3,F2,","F8,F10,A8,C13,C16,","F18,",Feet follow hands,FALSE
FINGER HOLES,6C+,40°,2017,Chase🍍,"C4,F5,","F8,D10,F13,C8,C15,","D18,",Feet follow hands,FALSE
BLOODY NOSE,7A,40°,2017,bree hill,"B3,A4,","D6,H5,E6,G10,H15,G16,D13,F14,I7,E2,","H18,",Feet follow hands,FALSE
CHECK IT,6B+,40°,2017,aviana,"H6,K5,","I8,G11,K13,H17,H15,","F18,G18,",Feet follow hands,FALSE
JUST DO IT..,6B+,40°,2017,aviana,"B4,D5,","A7,D9,A3,A11,E13,H10,H15,I16,","H18,",Feet follow hands,FALSE
DYNOOO,8A+,40°,2017,moose1,"A6,D1,","E13,","J18,",Feet follow hands,FALSE
MOON DYNNO,8A,40°,2017,moose1,"G4,K5,","E13,","J18,",Feet follow hands,FALSE
TEUTO KIDS 2,6A+,40°,2017,veganpete,"J2,I3,","J4,I5,J7,I7,H10,J11,J13,I16,K15,G14,H12,","H18,",Feet follow hands,FALSE
TEUTO KIDS,6A+,40°,2017,veganpete,"D4,E3,","F5,E6,D9,G8,B11,C13,G10,G14,E13,C16,","B18,",Feet follow hands,FALSE
CAMPUSO,6A+,40°,2017,Ben Roberts,"A1,","D9,H9,G12,E12,E15,H14,F17,","C18,",Feet follow hands,FALSE
BE THE WATER,6B+,40°,2017,Jamie,"D5,F5,","I8,H10,J11,G13,A9,B13,C16,","A18,",Feet follow hands + screw ons,FALSE
AK 21,6A+,40°,2017,Andriy Kolos,"G6,E5,","G13,D15,E17,H10,D10,F8,J8,A5,","B18,",Feet follow hands,FALSE
DJINNI,6B+,40°,2017,Des,"D5,H5,","F8,D10,H10,F15,F7,","F18,",Feet follow hands,FALSE
FLUFFY PINEAPPLE,7A+,40°,2017,Eazy,"B4,","A8,G9,D12,H14,K11,H15,","F18,",Feet follow hands,FALSE
MIND THE WALL!,6A+,40°,2017,Eazy,"B4,E6,","A8,A11,A14,E14,","D18,",Feet follow hands,FALSE
EX NIHILO,7A,40°,2017,Chris,"A5,","H15,F12,B9,","D18,",Feet follow hands,FALSE
VERY EASY PROBLEM,6A+,40°,2017,nick03,"D5,F4,","F8,D9,E11,C12,E16,","B18,",Feet follow hands,FALSE
WOLF2,6A+,40°,2017,veganpete,"E4,H5,","I7,F8,H8,H10,D10,F12,E13,D15,C16,","F18,",Feet follow hands,FALSE
LUKE,6A+,40°,2017,veganpete,"E4,H5,","I7,F8,H8,D10,F12,E13,G13,E16,C16,","F18,",Feet follow hands,FALSE
PETE,6A+,40°,2017,veganpete,"F6,F5,","D9,F8,G10,C13,F12,G14,E13,C16,","F18,",Feet follow hands,FALSE
WOLF,6A+,40°,2017,veganpete,"F4,F5,","E7,G8,D9,E10,F12,B13,C13,D15,G14,","F18,",Feet follow hands,FALSE
GÄMSE#3,6A+,40°,2017,Soul-kun,"D5,H5,","G13,D15,D10,I8,","F18,",Feet follow hands,FALSE
子涵路線4,6A+,40°,2017,sam,"F4,F5,","F8,F12,C14,E16,","B18,",Feet follow hands,FALSE
子涵路線3,6A+,40°,2017,sam,"F5,","I8,H10,F12,G13,C14,C16,","B18,",Feet follow hands,FALSE
EVEREST LH,7A,25°,2017,Ben Moon,"E5,G5,","E9,G12,B15,","C18,",Feet follow hands,FALSE
EVEREST RH,7A,25°,2017,Ben Moon,"G5,E5,","G9,J15,E12,","I18,",Feet follow hands,FALSE
SPINSPAN,7C,40°,2017,Nicholas Sarikavazis,"D2,","I7,C10,J13,C16,","J18,",Feet follow hands,FALSE
MAUREEN,7A,40°,2017,Matt,"H4,D5,","G10,A11,F13,C15,","H18,",Feet follow hands,FALSE
ACROSS THE UNIVERSE,6A+,40°,2017,Bea,"J4,F4,","J7,F8,G9,C10,F12,C14,D15,B17,","D18,",Feet follow hands,FALSE
TINY DANCER OR TONY DANZA,6C+,40°,2017,Corey Zee,"B4,D1,","D6,F11,D11,H14,G16,B9,","J18,",Feet follow hands,FALSE
SMACK YA,6B+,40°,2017,Don\u0027t buy Velcro it\u0027,"D5,B6,","E8,D10,G14,E16,","I18,",Feet follow hands,FALSE
TO SWOLE FOR SMACKY,6C+,40°,2017,Don\u0027t buy Velcro it\u0027,"H3,E4,","I8,F8,G13,F13,H16,","F18,",Feet follow hands,FALSE
BARBELLS,6C+,40°,2017,Sabrina Chapman,"C4,","G8,K5,G10,J12,J13,G16,G17,","D18,",Feet follow hands,FALSE
SWEET POTATO PIE,7A,40°,2017,Chris,"F5,","C10,G13,G14,","H18,",Feet follow hands,FALSE
LUCID DREAM VAR,7B,40°,2017,gionata della rodolfa,"F2,I5,","H8,G10,E14,I16,","H18,",Feet follow hands,FALSE
STONEWARS Q40,6B,40°,2017,Janbwa,"H5,F4,","F12,G13,C14,J11,H9,J3,C16,J8,A9,","B18,",Feet follow hands,FALSE
APASIONADO,6C+,40°,2017,Seags,"E4,H6,","C7,E10,C13,G15,","F18,",Feet follow hands,FALSE
IDIOSYNCRASIES,6A+,40°,2017,Seags,"G4,D5,","I7,D10,J11,G14,","H18,",Feet follow hands,FALSE
GET UP THERE!,6A+,40°,2017,Alex Conlon,"F4,","D9,I7,H10,","F18,",Feet follow hands,FALSE
NEW SILK 1,6B,25°,2017,WeeDoug,"D2,A3,","B5,C9,A6,C5,D11,B15,A8,","C18,",Feet follow hands,FALSE
I SHOULD GO HOME,6C+,40°,2017,Jared Lawrence,"H3,D5,","G8,D12,E14,","D18,",Feet follow hands,FALSE
ANDY’S A POWERLIFTER,6B+,40°,2017,Seags,"B3,F4,","A7,E8,D11,G13,D16,","F18,",Feet follow hands,FALSE
LIGHT TENSION,6B,40°,2017,cfow,"H5,","E7,G10,D12,G14,D16,","H18,",Feet follow hands,FALSE
GETTING WARM,6B,40°,2017,cfow,"F5,","B8,C10,C11,F13,B15,","F18,",Feet follow hands + screw ons,FALSE
JUDITH ROSS,6C+,40°,2017,David Hustadt,"G3,H6,","E9,E12,B7,B15,","D18,",Feet follow hands,FALSE
JUMPY JUGS,6C+,40°,2017,jake dickerson,"F5,D5,","D10,G13,C16,","E18,",Feet follow hands,FALSE
GASTÖN,6C+,40°,2017,MrPaul,"D5,K5,","G10,F10,E14,","H18,",Feet follow hands,FALSE
GANGLION,6B+,40°,2017,Kbw,"E6,B2,","B8,D9,G10,G13,J6,","H18,",Feet follow hands,FALSE
DIZZY FIZZY,6C+,40°,2017,MrPaul,"D5,K5,","G10,F10,I14,","H18,",Feet follow hands,FALSE
JUPITER CAMPUS,6C+,40°,2017,Chris,"J6,K6,","J11,H10,G14,H15,","F18,",Feet follow hands,FALSE
INITIAL CONDITIONS,7A,40°,2017,Chris,"A4,D6,","H15,B9,F10,D13,","F18,",Footless + kickboard,FALSE
TIDAL FORCE,7A,40°,2017,Chris,"D5,G3,","G7,C10,G14,G13,","H18,",Feet follow hands,FALSE
SR4,7B,25°,2017,Michi,"I4,G4,","E7,I10,H12,J16,","I18,",Feet follow hands,FALSE
POMPIER,6C+,40°,2017,Vincent Janvid,"F6,J6,","G8,G10,J13,H13,I16,J2,I9,","H18,",Feet follow hands,FALSE
DDAVIES PRACTICE,6A+,40°,2017,daiiivveeee,"D4,H5,","F8,I8,H10,D15,F17,F12,G13,I3,","D18,",Feet follow hands,FALSE
NORTH NORTH WEST,7B+,40°,2017,Timis,"K3,G6,","D5,D9,B12,E15,A10,A1,","D18,",Feet follow hands,FALSE
CHICKEN WINGS,6C+,25°,2017,Rush,"B2,B4,","B8,D9,C13,G14,G17,","H18,",Feet follow hands,FALSE
WRISTTWIST,6C,40°,2017,mucAndi,"I4,H6,","J9,G13,K15,","J18,",Feet follow hands,FALSE
FLYING,6C,40°,2017,mic,"I5,","I8,H11,C15,F13,","F18,",Feet follow hands + screw ons,FALSE
小恩二號路線,6C+,40°,2017,Scf0519,"H3,","F6,G10,D12,G14,F17,","B18,",Feet follow hands,FALSE
子涵路線2,7A,40°,2017,Scf0519,"H5,E4,","F8,I10,F12,I14,E16,","H18,",Feet follow hands,FALSE
阿寶路線,6C+,40°,2017,Scf0519,"E4,H3,","G8,F12,E15,","F18,",Feet follow hands,FALSE
MY TRAINING FOR BIGNNER02,6A+,40°,2017,woongyoung,"A5,","C7,A8,C10,A11,E13,C16,","B18,",Feet follow hands,FALSE
MY TRAINING FOR BEGNNER,6A+,40°,2017,woongyoung,"A5,","C7,A8,A11,C10,C13,A14,D15,A17,","B18,",Feet follow hands,FALSE
#665 保持トレ,6B+,40°,2017,akihiro ishii,"E4,","I6,H9,I14,H15,J3,J11,","I18,",Feet follow hands,FALSE
#664 箸休め,6B+,40°,2017,akihiro ishii,"E3,D5,","F7,H9,G11,H16,G13,","D18,",Feet follow hands,FALSE
#663 指小僧,6C,40°,2017,akihiro ishii,"F3,I5,","F7,G10,D11,H14,H15,","J18,",Feet follow hands,FALSE
#662 指猿,6C+,40°,2017,akihiro ishii,"C4,","C8,F10,I14,H17,H8,F13,F12,","D18,",Feet follow hands,FALSE
#661 指鬼くん,7A,40°,2017,akihiro ishii,"B1,A4,","D6,C8,F10,D11,F14,H14,","H18,",Feet follow hands,FALSE
SHOULDER BUSTER,7A,40°,2017,Ricoh,"F5,","B10,G13,","F18,",Feet follow hands,FALSE
JUMP\u0026JUMP,6B+,40°,2017,santa70,"B3,E3,","J16,E13,A8,D10,","J18,",Feet follow hands,FALSE
CAMPUS IF YOU CAN!!,7B+,40°,2017,dansol118,"D5,I3,","G10,B13,G15,","H18,",Feet follow hands,FALSE
"WOOD, WOOD, WOULDNT",7A+,40°,2017,RCWhite,"I5,G3,","E9,I10,E12,J16,","F18,",Feet follow hands,FALSE
TOM FROM HAY!,7B+,40°,2017,dansol118,"H5,D4,","H11,K13,E16,","D18,",Feet follow hands,FALSE
MOOSE CLIMB,7A,40°,2017,moose1,"H6,D6,","F10,D11,F13,C15,F16,C17,J8,","A18,",Feet follow hands,FALSE
YELLOW ROCK CLIMB,7B+,40°,2017,moose1,"H6,K5,","D11,F16,J8,F10,C17,","B18,",Feet follow hands,FALSE
ROCK CLIMB,7B+,40°,2017,moose1,"H2,K5,","C15,F16,H12,A9,K8,I12,","B18,",Feet follow hands,FALSE
HFHEACB,6A+,40°,2017,Espartano,"H5,","F8,H10,E13,A14,C16,","B18,",Feet follow hands,FALSE
WUSHU ADVANCED,6A+,40°,2017,tobiasmunk,"A6,C4,","E8,C10,F12,E13,C16,F4,","F18,",Feet follow hands,FALSE
SEVBO,6A+,40°,2017,klaami,"D5,H5,","J2,I8,H10,C10,C13,E14,C16,","F18,",Feet follow hands,FALSE
JENS 1,6A+,40°,2017,Jens Ingebrigtsen,"F5,","F8,D10,E13,C16,","F18,",Footless + kickboard,FALSE
PDM,6B+,40°,2017,arni,"H4,G4,","I12,E13,G15,E15,G10,G8,J6,","J18,",Feet follow hands + screw ons,FALSE
TZGB-2,6A+,40°,2017,Dashinka,"F5,","F8,H10,F12,C13,D15,","B18,",Feet follow hands + screw ons,FALSE
TZGB-1,6A+,40°,2017,Dashinka,"A5,","C7,F8,D10,F12,E16,","H18,",Feet follow hands + screw ons,FALSE
004_WOODY,6B+,40°,2017,jin,"J5,I6,","H13,G15,J15,F10,I9,","I18,",Feet follow hands + screw ons,FALSE
CHAOS THEORY,6C+,40°,2017,Chris,"K5,H6,","H8,F13,C14,F10,","E18,",Feet follow hands,FALSE
FRACTAL GEOMETRY,6B+,40°,2017,Chris,"J4,K3,","K8,H9,I12,H14,K16,","H18,",Feet follow hands,FALSE
PROJ T1,7B,40°,2017,Clmbcal,"I3,D4,","H11,G7,B9,F6,G14,C16,","A18,",Feet follow hands,FALSE
GOODBHGH,6B,40°,2017,Bri,"F1,H1,","F5,I5,I3,F3,K7,F8,G10,H7,I12,I14,G16,","H18,",Feet follow hands,FALSE
DUMBBELL,6C+,40°,2017,Sabrina Chapman,"D2,E4,","G8,G10,G11,E14,E15,D6,","F18,",Feet follow hands,FALSE
KETTLEBELL,6B+,40°,2017,Sabrina Chapman,"F3,I5,","H9,K11,F12,E14,A15,","B18,",Feet follow hands,FALSE
WORLD 1ST,6A+,40°,2017,jellyslither,"D4,F5,","D9,H10,E13,G13,C16,","D18,",Feet follow hands,FALSE
STANDARD PUZZLE,6B,40°,2017,chris,"F5,","I7,H10,I13,J14,","J18,",Feet follow hands + screw ons,FALSE
BLAUE PISTE,6A+,40°,2017,j.nzel,"F5,H5,","G3,I7,F8,C10,H10,F12,E13,C16,E16,","F18,H18,",Feet follow hands,FALSE
LUNCHBRAKE,7A+,40°,2017,Andytheblacksmith,"F2,I5,","D9,I10,D12,I13,G16,F17,B7,","B18,",Feet follow hands,FALSE
KNUT SAYS TOO MANY HOLDS,6B+,40°,2017,Adrian Das,"F5,B4,","D9,H10,E13,J15,G16,","J18,",Feet follow hands,FALSE
REVIEW,6C,40°,2017,johlindien,"C4,","B8,F11,G12,J14,I16,J6,","K18,",Feet follow hands + screw ons,FALSE
LE BOUCHERON,7B,40°,2017,emanuelegex,"E4,G6,","E11,B15,G15,","G18,",Feet follow hands,FALSE
Æ FVCK SAPOS,6A+,40°,2017,Bulderland,"F5,G4,","H10,E13,C16,E16,F12,D10,","F18,B18,",Feet follow hands,FALSE
EXPERTICITY 3,6B+,40°,2017,Will Kemp,"F6,H5,","J11,E13,C16,E1,J2,J9,","B18,",Feet follow hands,FALSE
RCU,7A,40°,2017,Sam,"D4,H6,","H9,F17,G14,D11,","I18,",Feet follow hands,FALSE
FOR NOT TALL PEOPLE,6C+,40°,2017,Ryo carossio,"F5,","B8,E11,C13,D15,A17,","A18,",Feet follow hands + screw ons,FALSE
CRAB CLIMBS,7A+,40°,2017,KH Wan,"H2,D3,","I5,D8,I10,D12,J13,E15,","J18,",Feet follow hands + screw ons,FALSE
C‘S GÄMSE 2,6C,40°,2017,ceephotographyy,"H3,E4,","A12,D15,C2,E11,B8,G7,C16,","C18,",Feet follow hands,FALSE
FUNKY MUSHROOMS,7A,40°,2017,Eazy,"D4,","I11,G10,F7,I3,H15,H16,","D18,",Feet follow hands,FALSE
INSIGNIFICANT GAIN,6B,40°,2017,Roman D,"H3,I3,","I7,J11,G13,E10,G16,","F18,",Feet follow hands,FALSE
GUMMI TARZAN,7A,40°,2017,Eazy,"J6,","F9,B13,","B18,",Feet follow hands,FALSE
BLU3BIRD,7B+,40°,2017,Eazy,"K6,","E14,G16,I12,H8,","D18,",Feet follow hands,FALSE
EASIER RED,6A+,40°,2017,sme002,"F5,H5,","F8,J11,E13,J16,","J18,",Feet follow hands,FALSE
AYY,6B,40°,2017,Gambit,"E4,H3,","I8,H10,F13,C13,D17,D16,A11,","G18,",Feet follow hands,FALSE
SIGNOR LESNER,7B,40°,2017,abnorme,"F6,I5,","F4,E9,E12,C15,","C18,",Feet follow hands,FALSE
LA CORSA DEI POVERI,7A+,40°,2017,abnorme,"F5,","B8,E12,F13,J15,","G18,",Feet follow hands,FALSE
BOOM BAAM WAY,6A+,40°,2017,karo,"F5,H5,","E7,D10,B4,F12,G13,D15,","B18,",Feet follow hands,FALSE
MY TRAINING NO. 2,6A+,40°,2017,woongyoung,"A5,D5,","A8,C10,C13,D15,A17,","B18,",Feet follow hands,FALSE
RECREATION-A BOYS DREAM,6A+,40°,2017,luki,"C4,G4,","E14,E16,F12,G13,D9,G8,E1,","D18,",Feet follow hands,FALSE
UULUUR,6B+,40°,2017,virormd,"J4,K6,","J11,F12,H8,H15,F17,","J18,",Feet follow hands,FALSE
CACTUS,7C,40°,2017,Nicholas Sarikavazis,"E4,","H9,D10,H16,","B18,",Feet follow hands,FALSE
SCAPULA,7C,40°,2017,Nicholas Sarikavazis,"I5,F3,","D10,J13,C16,","J18,",Feet follow hands,FALSE
COLIN FARRELL GET AT ME!,6B+,40°,2017,Carson Phillips,"I3,F4,","H5,F6,F7,C7,F10,C10,G13,B13,E14,E16,J16,","J18,",Feet follow hands,FALSE
SHADOWS IN THE SHED,6C+,40°,2017,Davy,"G6,G3,","H9,D11,G14,C15,D17,","A18,",Feet follow hands + screw ons,FALSE
VOODOO CHILD,7B+,40°,2017,Dan Robertson,"D4,I4,","J7,E9,I11,I13,E14,C17,A9,","A18,",Feet follow hands,FALSE
TIGHT LIKE A TIGER,7A,40°,2017,Ben Jensen,"H6,H4,","I10,J8,K2,F13,F15,C17,B11,","B18,",Feet follow hands,FALSE
BETAFISH 11/20/18,6B+,40°,2017,Bryant Noble,"B3,E3,","F8,J9,J11,J14,J16,","F18,",Feet follow hands,FALSE
JORDAN’S REVENGE,7C+,40°,2017,Hughie Chan,"B5,C3,","F1,K9,F11,F5,K16,","J18,",Feet follow hands,FALSE
CROOKED RAIN,6C+,40°,2017,Blake Lehmans,"A3,E6,","A11,A13,E14,B8,A16,","F18,",Feet follow hands,FALSE
ALIEN BUSTER 1,6B,25°,2017,kris,"D5,H3,","G7,H10,J3,K13,G16,","F18,",Feet follow hands,FALSE
JUMPLE STILTSKIN,6C+,40°,2017,grayo,"E3,I2,","I8,E13,","B18,",Feet follow hands,FALSE
SAMMY THE WITCH,6B+,40°,2017,grayo,"D4,D2,","C7,B10,F12,H14,K16,K8,","J18,",Feet follow hands,FALSE
STANK,6B+,40°,2017,grayo,"G3,J4,","E6,E8,A11,E14,A16,","D18,",Feet follow hands,FALSE
DISTRIBUTING THE WEALTH,7B+,25°,2017,Jack McEwan,"C1,F3,","A8,G10,G13,A13,","C18,",Feet follow hands,FALSE
I H8 THE MOON BOARD,6C+,40°,2017,Corey Zee,"F3,D4,","F7,I8,K4,H11,J13,G16,","J18,",Feet follow hands,FALSE
KEVIN B8CON,6B+,40°,2017,Corey Zee,"D4,F3,","F7,I8,H11,K5,J13,G16,","H18,",Feet follow hands,FALSE
PJ7,6C+,40°,2017,Corey Zee,"B4,C4,","A8,E8,E13,J10,H15,E16,H17,","K18,",Feet follow hands,FALSE
TUG,7A+,40°,2017,Aimee Roseborrough,"E4,","G7,H9,K9,J2,K13,H15,","J18,",Feet follow hands,FALSE
TUMB IN A SOFT ONE,7B+,40°,2017,dansol118,"A5,F3,","F9,K11,H11,J14,I15,","H18,B18,",Feet follow hands,FALSE
SR3,7A,25°,2017,Michi,"G4,G6,","J9,G14,E15,","D18,",Feet follow hands,FALSE
SR2,6C+,25°,2017,Michi,"J4,G2,","J7,F10,J3,I12,H14,E15,G16,","J18,",Feet follow hands,FALSE
TOEIT,7A+,25°,2017,Michi,"D5,D3,","G9,C13,B5,H14,G15,","F18,",Feet follow hands,FALSE
LUTSCHI,6C+,40°,2017,NillePro,"D5,F3,","F10,B12,C16,","C18,",Feet follow hands,FALSE
LA FOURCHE DU DIABLE,6C,40°,2017,abeutot,"H5,","H9,J11,E15,E10,","H18,",Feet follow hands,FALSE
THRILL OF VICTORY,6C,40°,2017,Jody Evans,"H5,","D9,G13,F16,","J18,",Feet follow hands,FALSE
THE IRON FINGERS,7A,40°,2017,Enrico87,"J3,G4,","H6,J8,F11,I14,F16,","F18,",Feet follow hands,FALSE
NADJA-1,6B,40°,2017,Maultrommel,"H5,J6,","K1,I8,F8,G13,D15,H10,","F18,",Feet follow hands + screw ons,FALSE
BLACK UPRISING SUN,6A+,40°,2017,Toni,"D5,G4,","G10,G13,G16,F12,G8,","J18,",Feet follow hands,FALSE
C’S GÄMSE 1,6B,40°,2017,ceephotographyy,"A5,E3,","E6,I7,H11,J13,I16,","J18,",Feet follow hands,FALSE
JURA$$IC,6B+,40°,2017,Ruben Duque,"H5,D5,","H9,K11,I15,","H18,",Feet follow hands,FALSE
DOWN,6A+,40°,2017,Babaleia,"F2,D4,","E3,G3,H4,I5,J6,C5,B6,F9,F12,F14,F16,","F18,",Feet follow hands,FALSE
FABRICA™,6A+,40°,2017,Babaleia,"C6,","C14,C12,C10,C8,G8,E13,I10,E7,G12,H9,H11,","H18,",Feet follow hands,FALSE
FLYING V,6B+,40°,2017,Babaleia,"F6,","E16,G16,F14,F13,F11,C5,I5,F8,D7,E9,G9,H7,","F18,",Feet follow hands,FALSE
"SUPLA, BRAZILIAN RIDLER",6B+,40°,2017,Babaleia,"F5,","D13,E16,G16,H13,F9,F7,H12,H15,G11,D15,D14,F10,","B18,",Feet follow hands,FALSE
SMILE TO THE MOON,6B+,40°,2017,Babaleia,"H5,","C9,D8,E7,F7,G7,H8,I9,D14,H14,E13,G13,","B18,",Feet follow hands,FALSE
BZ - APÉRO DE JAN,7B,40°,2017,Thomas Watts,"D5,","G8,D11,I14,E15,","H18,",Feet follow hands,FALSE
BZ - ER-MURAZOR,7A,40°,2017,Thomas Watts,"H6,K5,","G10,C10,B13,A14,","A18,",Feet follow hands,FALSE
STICK’N’MOVE,6C+,40°,2017,Nickybeatz,"F1,K5,","G6,I8,D9,E11,C13,H15,G16,","J18,",Feet follow hands,FALSE
ADRIÁN,7A+,40°,2017,Buka,"H5,","K9,G12,E12,E14,G16,","H18,",Feet follow hands,FALSE
BZ - GOTHMOG,7A,40°,2017,Thomas Watts,"H6,K5,","G10,G11,K13,G16,","H18,",Feet follow hands,FALSE
GN CHEUNG,6C+,40°,2017,Sammy,"B5,D5,","E3,H6,H8,K9,H12,J12,F14,H16,","F18,",Feet follow hands,FALSE
AIRCRAFT,6C+,40°,2017,Penguin,"E3,I3,","D2,A3,E7,B9,E13,F16,H17,","G18,I18,",Feet follow hands,FALSE
GLIDING,7A,40°,2017,Penguin,"H3,D5,","G8,E11,H11,E14,H14,D17,","A18,",Feet follow hands,FALSE
SNOOZE,6C,40°,2017,Penguin,"E6,F4,","A8,C11,A12,E14,E15,H15,","H18,",Feet follow hands,FALSE
ABANDONMENT,6A+,40°,2017,Penguin,"F5,H5,","K4,I7,H8,J11,G13,C14,D15,B9,A16,","B18,",Feet follow hands,FALSE
LAZY DAYS LH,6C,25°,2017,Ben Moon,"C6,E5,","I9,E12,G15,","C18,",Feet follow hands,FALSE
PHILOSOPHICALLY,6A+,40°,2017,Penguin,"D5,F5,","F8,D9,D10,A11,B13,A14,C16,","D18,F18,",Feet follow hands,FALSE
GOLDEN SECTION,6C+,25°,2017,Jack Folkes,"K4,G2,","E4,G10,D13,F15,","D18,",Feet follow hands,FALSE
KNOCK ON WOOD,6A+,40°,2017,ssell,"J5,G5,","E10,G13,E16,H9,H7,","B18,",Feet follow hands,FALSE
SWEATGOBLIN,6C+,25°,2017,Jack Folkes,"J4,K1,","K8,G11,I14,","F18,",Feet follow hands,FALSE
WHAT’S WITH THE RED ONE,7C,40°,2017,Boulder Rock Club,"F4,","A4,C7,D8,D11,H12,D16,","I18,",Feet follow hands,FALSE
THIS CLIMB IS AWESOME DUD,6B+,40°,2017,Win,"F6,I3,","H10,E13,","H18,",Feet follow hands,FALSE
NEXT TIMEZ,6C+,40°,2017,jake dickerson,"A5,","E14,A16,A11,E8,B8,A1,E1,","E18,",Feet follow hands,FALSE
PINCH CLENCH,6B+,40°,2017,Jeremy Tibbals,"F4,G4,","G6,G8,D9,G13,G16,","H18,",Feet follow hands,FALSE
JARIKO,6A+,40°,2017,Tab,"F2,H1,","E6,I8,H6,D9,E12,H13,D15,H17,","H18,F18,",Feet follow hands,FALSE
AGONY OF DEFEAT,7A,40°,2017,Kyle Knapp,"H5,","D9,G13,H17,","K18,",Feet follow hands,FALSE
ODD PAIRS,6C,40°,2017,virormd,"D4,I4,","E8,A8,D12,G14,E16,","G18,F18,",Feet follow hands,FALSE
MAIOR MELHOR,6A+,40°,2017,virormd,"C4,A4,","E7,D10,F13,E16,","H18,",Feet follow hands,FALSE
EVANS DOPEST PROJ,6A+,40°,2017,Fat\u0027n\u0027Old,"F5,H5,","H10,E13,E16,C16,A17,G4,I3,A11,F9,","B18,",Feet follow hands,FALSE
EVANS DOPE PROJ,6A+,40°,2017,Fat\u0027n\u0027Old,"H5,F5,","H10,E13,E16,C16,A17,","B18,",Feet follow hands,FALSE
LANKY,6A+,40°,2017,Harriet,"H5,","I7,D10,D2,A4,E13,F9,","F18,",Feet follow hands,FALSE
FOR THOSE WEEK DAYZ,6A+,40°,2017,Harriet,"A5,D6,","E8,D10,D2,E13,C16,","B18,",Feet follow hands,FALSE
HA,6C+,25°,2017,Sendtober,"F4,J3,","H7,H8,J13,","H18,",Feet follow hands,FALSE
SAVAGE,7A,40°,2017,kikexl,"B4,F4,","E8,D9,G14,D17,","H18,",Feet follow hands,FALSE
FOSCA,6C,40°,2017,kikexl,"E4,H3,","C7,A8,B13,E14,","D18,",Feet follow hands,FALSE
A OJO 6C,6C,40°,2017,kikexl,"B4,","E6,F7,D11,F13,D16,","H18,",Feet follow hands,FALSE
BRANDYWINEOVERGREY,6B+,40°,2017,Ryan,"F2,K5,","H5,E8,F11,C13,F16,","D18,",Feet follow hands,FALSE
WEAK LEFT ARM,6B,40°,2017,jurre veerman,"B4,D6,","B8,F10,F12,G14,C15,","F18,",Feet follow hands,FALSE
M.O.B.,6B+,40°,2017,Ryan,"D2,H6,","F6,J9,F12,I14,F16,","H18,",Feet follow hands,FALSE
THE END,7A+,40°,2017,simone,"D4,I3,","H8,D8,F13,F14,","H18,",Feet follow hands,FALSE
PRISON BLUES,6C,40°,2017,Egelund,"D5,I5,","F10,B9,E14,H14,","F18,",Feet follow hands,FALSE
HIGH EYES,6A+,40°,2017,Ryan,"I2,F5,","K6,H10,F12,E16,H15,F8,","F18,",Feet follow hands,FALSE
LA PUERTA PETA,6B+,40°,2017,Espartano,"I3,D4,","I7,D10,J11,E13,E16,","E18,",Feet follow hands,FALSE
CANAD,6C,40°,2017,Mászóka,"F2,B2,","D5,G8,D9,F11,F13,G14,F17,","J18,",Feet follow hands,FALSE
CRAB IT HARD,6B+,40°,2017,Vincent Janvid,"H3,D4,","E7,A6,A8,C10,C13,G13,H16,J10,","F18,",Feet follow hands,FALSE
CENGE,6C,40°,2017,Mászóka,"J6,K6,","K8,J9,K11,H14,E14,E16,C17,D17,H12,C10,F5,","A18,",Feet follow hands,FALSE
FANTOMSTYRKA,6B+,40°,2017,Vincent Janvid,"D4,F5,","D9,E11,B13,A14,A10,A17,C3,","B18,",Feet follow hands,FALSE
WUNTON,6B+,40°,2017,Iainglencoe,"A5,F2,","F5,E8,H10,G14,I16,","H18,",Feet follow hands,FALSE
NOODLES,6C,40°,2017,Iainglencoe,"D5,","E7,B9,E11,F12,G15,D16,","G18,C18,",Feet follow hands,FALSE
HEAVEN AND HELL,6C,40°,2017,Iainglencoe,"D5,I4,","G7,H10,H11,C9,K13,G16,H16,","E18,",Feet follow hands,FALSE
BUMPING,6C,40°,2017,Iainglencoe,"K3,H6,","I8,F8,F12,F13,C16,","H18,",Feet follow hands,FALSE
